"gameId","team","year","round","playerId","displayName","gameNumber","Disposals","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","X..Played","Subs"
"2021R1902","North Melbourne",2021,"R19",2018687507,"Davies-Uniacke, Luke",46,28,14,6,14,0,1,0,1,2,2,5,4,0,2,0,10,19,0,0,1,0,0,82,"-"
"2021R1902","North Melbourne",2021,"R19",2015686612,"Dumont, Trent",109,27,16,7,11,0,0,0,2,5,4,3,2,0,0,0,6,21,1,0,1,0,1,81,"-"
"2021R1902","North Melbourne",2021,"R19",2008718054,"Goldstein, Todd",269,15,10,4,5,1,0,30,1,0,5,4,3,3,2,0,7,8,0,0,3,0,1,88,"-"
"2021R1902","North Melbourne",2021,"R19",2012722939,"Hall, Aaron",140,25,19,9,6,0,0,0,4,6,2,1,1,0,0,0,4,19,0,0,3,1,0,84,"-"
"2021R1902","North Melbourne",2021,"R19",2014771514,"McDonald, Luke",133,21,14,7,7,0,0,0,2,4,4,0,1,0,0,0,4,17,0,0,4,0,0,83,"-"
"2021R1902","North Melbourne",2021,"R19",2017775377,"McKay, Ben",33,9,4,4,5,0,0,0,1,0,0,0,4,1,3,0,3,6,1,0,7,1,0,85,"-"
"2021R1902","North Melbourne",2021,"R19",2021802041,"Phillips, Will",12,13,9,4,4,0,0,0,2,1,4,0,1,0,0,0,1,12,0,0,0,0,1,55,"Off"
"2021R1902","North Melbourne",2021,"R19",2011803275,"Polec, Jared",145,3,2,0,1,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,14,"On"
"2021R1902","North Melbourne",2021,"R19",2019839062,"Scott, Bailey",30,26,8,4,18,0,0,0,2,0,4,2,1,1,0,0,10,16,1,1,1,0,3,86,"-"
"2021R1902","North Melbourne",2021,"R19",2017831292,"Simpkin, Jy",91,31,15,8,16,0,0,0,5,1,3,8,5,4,0,1,12,19,0,0,0,0,1,80,"-"
"2021R1902","North Melbourne",2021,"R19",2018835819,"Stephenson, Jaidyn",69,24,16,8,8,3,1,0,2,0,4,2,3,0,0,0,6,18,0,3,2,0,0,77,"-"
"2021R1902","North Melbourne",2021,"R19",2019848070,"Taylor, Curtis",26,15,8,4,7,0,0,0,5,0,2,0,4,1,1,0,4,11,0,0,2,0,1,80,"-"
"2021R1902","North Melbourne",2021,"R19",2019848953,"Thomas, Tarryn",44,23,13,4,10,4,1,0,5,0,7,4,2,2,1,2,12,13,1,2,1,2,1,81,"-"
"2021R1902","North Melbourne",2021,"R19",2014841299,"Turner, Kayne",97,11,8,5,3,0,0,0,1,1,1,0,2,1,1,0,1,9,0,0,2,0,0,88,"-"
"2021R1902","North Melbourne",2021,"R19",2012874022,"Walker, Josh",119,8,5,4,3,0,0,0,1,0,1,0,1,0,1,0,2,7,0,0,2,1,0,85,"-"
"2021R1902","North Melbourne",2021,"R19",2020881875,"Xerri, Tristan",11,7,2,2,5,0,0,11,1,0,1,0,3,0,3,0,2,5,0,0,4,0,0,73,"-"
"2021R1902","North Melbourne",2021,"R19",2009901211,"Ziebell, Jack",236,20,17,5,3,0,0,0,4,7,0,1,3,0,2,0,3,8,1,0,2,0,0,85,"-"
"2021R1902","North Melbourne",2021,"R19",2017901846,"Zurhaar, Cameron",61,9,6,1,3,1,0,0,1,0,2,1,3,0,2,0,4,4,1,0,0,0,0,75,"-"
"2021R2003","North Melbourne",2021,"R20",2013651330,"Anderson, Jed",82,13,7,2,6,0,1,0,7,2,1,3,5,0,1,0,5,9,0,2,1,0,0,75,"-"
"2021R2003","North Melbourne",2021,"R20",2011656008,"Atley, Shaun",233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-"
"2021R2003","North Melbourne",2021,"R20",2020661983,"Bosenavulagi, Atu",10,11,6,4,5,1,0,0,1,1,1,0,1,0,0,0,3,8,0,0,1,1,0,84,"-"
"2021R2003","North Melbourne",2021,"R20",2018687507,"Davies-Uniacke, Luke",47,23,15,6,8,1,0,0,2,3,6,6,4,1,1,0,12,14,1,0,3,2,0,80,"-"
"2021R2003","North Melbourne",2021,"R20",2015686612,"Dumont, Trent",110,19,12,7,7,0,0,0,1,5,0,2,5,0,1,0,4,17,0,0,2,0,0,86,"-"
"2021R2003","North Melbourne",2021,"R20",2021709219,"Ford, Eddie",2,10,8,7,2,1,1,0,0,0,2,0,1,0,0,0,3,7,0,2,0,0,0,80,"-"
"2021R2003","North Melbourne",2021,"R20",2008718054,"Goldstein, Todd",270,12,9,5,3,0,0,21,1,3,2,1,3,0,1,0,3,8,1,1,4,0,0,86,"-"
"2021R2003","North Melbourne",2021,"R20",2012722939,"Hall, Aaron",141,36,24,6,12,0,0,0,1,12,0,1,3,2,0,0,5,23,0,0,0,3,0,82,"-"
"2021R2003","North Melbourne",2021,"R20",2020773938,"Mahony, Jack",28,8,5,4,3,0,0,0,1,0,2,0,0,0,0,0,2,6,0,0,0,0,0,77,"-"
"2021R2003","North Melbourne",2021,"R20",2014771514,"McDonald, Luke",134,17,14,9,3,0,0,0,4,5,2,1,3,0,1,0,4,14,0,0,1,0,0,81,"-"
"2021R2003","North Melbourne",2021,"R20",2017775377,"McKay, Ben",34,13,6,6,7,0,0,0,0,3,1,0,1,0,0,0,3,9,1,0,1,0,0,96,"-"
"2021R2003","North Melbourne",2021,"R20",2021802041,"Phillips, Will",13,17,8,3,9,0,0,0,2,0,2,1,4,1,1,0,8,9,0,0,1,1,0,74,"-"
"2021R2003","North Melbourne",2021,"R20",2019839062,"Scott, Bailey",31,20,9,5,11,0,0,0,3,1,4,1,6,0,0,0,2,18,0,0,0,0,1,86,"-"
"2021R2003","North Melbourne",2021,"R20",2017831292,"Simpkin, Jy",92,29,16,8,13,0,0,0,2,1,6,7,5,0,0,0,13,17,1,0,2,2,1,81,"-"
"2021R2003","North Melbourne",2021,"R20",2018835819,"Stephenson, Jaidyn",70,19,14,8,5,0,0,0,2,1,3,2,3,0,1,0,5,14,0,0,0,0,0,78,"-"
"2021R2003","North Melbourne",2021,"R20",2010848340,"Tarrant, Robbie",171,15,9,9,6,0,0,0,1,4,0,0,4,0,3,0,2,13,0,0,4,0,0,82,"-"
"2021R2003","North Melbourne",2021,"R20",2019848070,"Taylor, Curtis",27,14,12,10,2,1,0,0,1,0,2,0,1,1,0,0,4,11,1,2,1,0,0,71,"-"
"2021R2003","North Melbourne",2021,"R20",2014841299,"Turner, Kayne",98,11,7,5,4,0,0,0,2,2,0,0,1,1,1,0,5,6,2,0,3,0,0,84,"-"
"2021R2003","North Melbourne",2021,"R20",2012874022,"Walker, Josh",120,13,7,5,6,0,0,0,1,0,0,0,1,0,0,0,3,10,0,0,9,0,0,87,"-"
"2021R2003","North Melbourne",2021,"R20",2009901211,"Ziebell, Jack",237,20,15,7,5,0,0,0,3,6,0,0,2,0,1,0,4,12,1,0,6,0,0,84,"-"
"2021R2103","North Melbourne",2021,"R21",2013651330,"Anderson, Jed",83,25,15,6,10,0,0,0,4,0,5,8,3,1,1,0,11,14,0,0,0,0,0,72,"-"
"2021R2103","North Melbourne",2021,"R21",2018669246,"Bonar, Aiden",20,10,2,1,8,0,0,0,1,0,0,1,2,0,1,0,2,8,0,0,3,0,0,83,"-"
"2021R2103","North Melbourne",2021,"R21",2012678444,"Campbell, Tom",54,8,2,1,6,0,0,7,1,0,1,2,4,2,1,0,6,3,0,0,1,0,0,65,"-"
"2021R2103","North Melbourne",2021,"R21",2018687507,"Davies-Uniacke, Luke",48,38,19,5,19,0,0,0,2,1,3,5,5,0,1,3,9,29,0,0,1,0,0,82,"-"
"2021R2103","North Melbourne",2021,"R21",2015686612,"Dumont, Trent",111,20,12,4,8,0,0,0,0,2,3,2,3,1,1,0,4,16,0,0,1,0,0,82,"-"
"2021R2103","North Melbourne",2021,"R21",2021709219,"Ford, Eddie",3,8,4,4,4,0,0,0,0,0,4,0,2,2,1,0,3,6,0,0,2,0,0,91,"-"
"2021R2103","North Melbourne",2021,"R21",2008718054,"Goldstein, Todd",271,20,5,5,15,0,0,33,0,0,1,5,3,0,1,0,9,12,0,1,7,0,0,92,"-"
"2021R2103","North Melbourne",2021,"R21",2012722939,"Hall, Aaron",142,38,23,9,15,0,0,0,0,6,3,0,2,0,0,0,3,30,0,0,2,2,2,91,"-"
"2021R2103","North Melbourne",2021,"R21",2017767879,"Larkey, Nick",49,9,7,6,2,1,3,0,0,0,1,0,0,0,0,0,2,7,1,4,0,0,1,89,"-"
"2021R2103","North Melbourne",2021,"R21",2020773938,"Mahony, Jack",29,18,10,4,8,1,0,0,5,0,2,0,4,3,2,0,8,11,0,1,1,0,2,80,"-"
"2021R2103","North Melbourne",2021,"R21",2014771514,"McDonald, Luke",135,22,8,4,14,0,0,0,0,2,1,0,2,0,0,0,2,22,0,0,3,0,0,79,"-"
"2021R2103","North Melbourne",2021,"R21",2017775377,"McKay, Ben",35,9,2,3,7,0,0,0,2,0,0,0,1,1,1,0,4,6,0,0,5,0,0,90,"-"
"2021R2103","North Melbourne",2021,"R21",2021802041,"Phillips, Will",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-"
"2021R2103","North Melbourne",2021,"R21",2019839062,"Scott, Bailey",32,6,3,2,3,1,0,0,1,1,0,0,1,0,1,0,2,4,1,1,1,0,0,74,"-"
"2021R2103","North Melbourne",2021,"R21",2017831292,"Simpkin, Jy",93,34,22,6,12,0,1,0,2,1,7,5,8,0,1,0,12,25,0,1,2,1,1,81,"-"
"2021R2103","North Melbourne",2021,"R21",2018835819,"Stephenson, Jaidyn",71,16,10,4,6,0,2,0,2,0,6,1,3,0,0,0,3,13,0,0,1,0,0,83,"-"
"2021R2103","North Melbourne",2021,"R21",2010848340,"Tarrant, Robbie",172,17,12,9,5,0,0,0,1,6,0,0,1,0,1,0,3,13,1,0,3,0,0,86,"-"
"2021R2103","North Melbourne",2021,"R21",2019848070,"Taylor, Curtis",28,17,6,2,11,1,0,0,0,1,1,0,6,0,3,0,4,12,0,1,1,0,0,76,"-"
"2021R2103","North Melbourne",2021,"R21",2019848953,"Thomas, Tarryn",45,22,12,8,10,0,0,0,4,3,5,2,2,0,0,0,6,17,0,0,1,3,1,75,"-"
"2021R2103","North Melbourne",2021,"R21",2014841299,"Turner, Kayne",99,15,9,5,6,0,0,0,5,2,0,0,0,3,0,0,6,10,0,0,3,0,0,91,"-"
"2021R2103","North Melbourne",2021,"R21",2012874022,"Walker, Josh",121,14,9,6,5,0,0,0,0,5,0,0,3,0,0,0,2,11,0,0,2,0,0,78,"-"
"2021R2103","North Melbourne",2021,"R21",2009901211,"Ziebell, Jack",238,23,16,9,7,0,0,0,2,4,1,1,4,1,0,0,5,14,1,0,1,0,0,79,"-"
"2021R2103","North Melbourne",2021,"R21",2017901846,"Zurhaar, Cameron",62,10,7,4,3,4,0,0,5,0,1,0,3,1,2,0,5,5,1,3,0,0,0,80,"-"
"2021R2206","North Melbourne",2021,"R22",2013651330,"Anderson, Jed",84,19,10,2,9,1,0,0,4,1,2,3,8,0,4,0,9,11,0,0,3,0,0,78,"-"
"2021R2206","North Melbourne",2021,"R22",2021671581,"Comben, Charlie",1,6,3,2,3,1,0,0,1,0,1,0,1,0,1,0,3,3,0,1,2,0,0,83,"-"
"2021R2206","North Melbourne",2021,"R22",2018687507,"Davies-Uniacke, Luke",49,24,16,5,8,0,1,0,3,3,2,4,4,2,2,0,9,15,0,0,0,1,0,90,"-"
"2021R2206","North Melbourne",2021,"R22",2015686612,"Dumont, Trent",112,16,13,6,3,0,0,0,2,6,0,1,2,0,0,0,2,14,0,0,0,0,0,78,"-"
"2021R2206","North Melbourne",2021,"R22",2008718054,"Goldstein, Todd",272,14,5,6,9,0,0,35,2,0,2,3,4,0,1,0,5,10,0,0,1,0,1,81,"-"
"2021R2206","North Melbourne",2021,"R22",2017767879,"Larkey, Nick",50,5,3,2,2,2,1,1,2,0,1,0,1,2,1,0,2,3,0,1,1,0,0,81,"-"
"2021R2206","North Melbourne",2021,"R22",2014771514,"McDonald, Luke",136,16,11,4,5,0,0,0,4,1,4,0,4,1,2,0,3,13,1,0,3,0,1,84,"-"
"2021R2206","North Melbourne",2021,"R22",2017775377,"McKay, Ben",36,8,2,2,6,0,0,0,1,2,0,1,2,0,0,0,2,5,2,0,7,0,0,89,"-"
"2021R2206","North Melbourne",2021,"R22",2021802041,"Phillips, Will",15,12,6,0,6,0,0,0,5,0,3,3,2,1,0,0,8,4,0,0,1,0,1,64,"-"
"2021R2206","North Melbourne",2021,"R22",2019839062,"Scott, Bailey",33,11,1,2,10,0,0,0,0,0,1,3,0,0,0,0,5,7,0,0,1,0,1,80,"-"
"2021R2206","North Melbourne",2021,"R22",2017831292,"Simpkin, Jy",94,22,6,1,16,0,0,0,2,0,1,4,6,0,4,0,10,13,0,0,1,0,0,84,"-"
"2021R2206","North Melbourne",2021,"R22",2010848340,"Tarrant, Robbie",173,12,11,9,1,0,0,0,1,3,1,0,2,1,1,0,2,10,0,0,4,0,0,85,"-"
"2021R2206","North Melbourne",2021,"R22",2019848070,"Taylor, Curtis",29,19,11,6,8,1,0,0,1,2,3,2,2,1,0,0,7,12,1,1,0,0,0,85,"-"
"2021R2206","North Melbourne",2021,"R22",2019848953,"Thomas, Tarryn",46,18,10,6,8,1,0,0,2,0,4,3,4,0,0,0,7,11,1,1,0,1,1,72,"-"
"2021R2206","North Melbourne",2021,"R22",2014841299,"Turner, Kayne",100,13,5,1,8,0,0,0,0,1,1,1,4,3,1,0,4,9,0,0,2,0,1,94,"-"
"2021R2206","North Melbourne",2021,"R22",2012874022,"Walker, Josh",122,17,13,4,4,0,0,7,2,4,2,2,3,1,0,0,7,10,1,0,3,0,0,86,"-"
"2021R2206","North Melbourne",2021,"R22",2019898589,"Young, Lachie",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-"
"2021R2206","North Melbourne",2021,"R22",2009901211,"Ziebell, Jack",239,17,12,7,5,0,0,0,0,3,0,1,5,0,3,0,5,9,1,0,3,0,0,79,"-"
"2021R2309","North Melbourne",2021,"R23",2013651330,"Anderson, Jed",85,20,7,1,13,1,0,0,5,1,1,3,5,2,1,0,9,11,0,0,2,0,0,80,"-"
"2021R2309","North Melbourne",2021,"R23",2011656008,"Atley, Shaun",234,17,4,2,13,0,0,0,2,1,0,0,2,0,0,0,8,8,0,0,1,0,0,90,"-"
"2021R2309","North Melbourne",2021,"R23",2018669246,"Bonar, Aiden",22,6,5,1,1,0,0,0,3,1,0,0,3,0,2,0,2,5,0,0,6,1,0,84,"-"
"2021R2309","North Melbourne",2021,"R23",2020661983,"Bosenavulagi, Atu",11,7,4,4,3,0,0,0,2,2,1,0,3,1,1,0,3,4,0,0,1,0,0,72,"-"
"2021R2309","North Melbourne",2021,"R23",2018687507,"Davies-Uniacke, Luke",50,18,11,5,7,0,0,0,2,2,3,4,2,0,0,0,6,12,0,0,1,2,0,80,"-"
"2021R2309","North Melbourne",2021,"R23",2015686612,"Dumont, Trent",113,14,9,4,5,0,0,0,2,1,5,0,2,0,1,0,0,15,0,0,3,0,0,80,"-"
"2021R2309","North Melbourne",2021,"R23",2021709219,"Ford, Eddie",5,9,5,3,4,0,1,0,3,0,2,0,1,1,0,0,2,6,0,1,0,0,0,84,"-"
"2021R2309","North Melbourne",2021,"R23",2008718054,"Goldstein, Todd",273,12,4,1,8,0,0,41,4,0,2,5,0,1,0,0,9,3,1,0,5,0,0,91,"-"
"2021R2309","North Melbourne",2021,"R23",2012722939,"Hall, Aaron",144,37,28,5,9,0,0,0,3,16,1,1,6,1,1,1,3,21,0,0,1,2,1,90,"-"
"2021R2309","North Melbourne",2021,"R23",2017767879,"Larkey, Nick",51,13,6,5,7,3,0,0,1,0,0,1,1,2,0,0,5,8,1,3,2,0,0,90,"-"
"2021R2309","North Melbourne",2021,"R23",2014771514,"McDonald, Luke",137,11,8,3,3,0,0,0,7,5,1,0,6,0,2,0,3,4,2,0,2,1,0,87,"-"
"2021R2309","North Melbourne",2021,"R23",2017775377,"McKay, Ben",37,6,4,4,2,0,0,0,1,2,0,0,1,0,1,0,2,4,0,0,7,0,0,88,"-"
"2021R2309","North Melbourne",2021,"R23",2021802041,"Phillips, Will",16,10,2,1,8,1,0,0,2,0,1,1,2,0,2,0,6,5,0,0,0,0,0,59,"-"
"2021R2309","North Melbourne",2021,"R23",2019839062,"Scott, Bailey",34,5,3,0,2,1,0,0,0,0,0,0,2,0,1,0,4,2,0,0,0,0,0,25,"On"
"2021R2309","North Melbourne",2021,"R23",2017831292,"Simpkin, Jy",95,26,13,2,13,0,0,0,7,1,6,4,5,2,0,0,8,18,0,1,2,2,0,84,"-"
"2021R2309","North Melbourne",2021,"R23",2021835338,"Spicer, Phoenix",1,7,3,1,4,0,1,0,0,0,2,0,2,0,0,0,2,5,0,0,1,0,0,78,"-"
"2021R2309","North Melbourne",2021,"R23",2018835819,"Stephenson, Jaidyn",73,17,7,4,10,0,1,0,4,0,5,3,2,2,1,0,5,12,0,0,0,2,0,83,"-"
"2021R2309","North Melbourne",2021,"R23",2019848070,"Taylor, Curtis",30,14,11,1,3,0,1,0,5,2,2,1,1,0,0,0,5,10,0,0,0,1,1,78,"-"
"2021R2309","North Melbourne",2021,"R23",2019848953,"Thomas, Tarryn",47,26,15,5,11,1,1,0,7,2,2,3,3,3,0,0,16,10,1,1,2,1,0,82,"-"
"2021R2309","North Melbourne",2021,"R23",2012874022,"Walker, Josh",123,8,5,1,3,1,0,4,1,0,2,0,3,1,0,0,4,4,0,0,0,0,0,75,"-"
"2021R107","Port Adelaide",2021,"R1",2016655002,"Aliir, Aliir",65,14,11,4,3,0,0,0,1,6,1,0,5,1,4,0,4,8,1,0,3,0,0,96,"-"
"2021R107","Port Adelaide",2021,"R1",2015653134,"Amon, Karl",79,16,12,4,4,1,0,0,3,3,3,0,1,0,0,0,5,12,0,0,2,1,0,78,"-"
"2021R107","Port Adelaide",2021,"R1",2021663355,"Bergman, Miles",1,14,7,2,7,0,0,0,3,3,1,0,4,0,0,0,2,12,0,0,1,0,0,83,"-"
"2021R107","Port Adelaide",2021,"R1",2007664906,"Boak, Travis",284,27,17,3,10,2,1,0,4,1,6,7,3,3,1,3,13,13,0,0,0,0,2,71,"-"
"2021R107","Port Adelaide",2021,"R1",2016662686,"Bonner, Riley",52,14,11,2,3,1,0,0,1,1,5,0,3,0,1,0,3,10,0,0,1,0,1,47,"Off"
"2021R107","Port Adelaide",2021,"R1",2016669115,"Burton, Ryan",72,19,12,5,7,0,0,0,3,7,1,1,3,2,2,0,7,8,0,0,2,0,0,79,"-"
"2021R107","Port Adelaide",2021,"R1",2019663639,"Butters, Zak",37,16,11,6,5,2,1,0,4,1,3,1,4,1,3,0,7,9,2,2,1,1,1,82,"-"
"2021R107","Port Adelaide",2021,"R1",2016664470,"Byrne-Jones, Darcy",106,19,13,5,6,0,0,0,1,5,0,2,3,1,2,0,4,11,0,0,3,2,1,81,"-"
"2021R107","Port Adelaide",2021,"R1",2011685707,"Dixon, Charlie",154,11,6,3,5,2,2,1,0,0,0,0,4,1,3,0,9,5,1,3,6,0,1,97,"-"
"2021R107","Port Adelaide",2021,"R1",2019689522,"Drew, Willem",11,17,6,1,11,0,0,0,11,0,2,6,5,2,3,0,10,8,0,0,0,0,0,74,"-"
"2021R107","Port Adelaide",2021,"R1",2019688399,"Duursma, Xavier",36,14,8,5,6,1,0,0,1,1,1,0,6,1,3,0,4,10,0,1,2,0,0,83,"-"
"2021R107","Port Adelaide",2021,"R1",2014707339,"Fantasia, Orazio",81,14,11,3,3,4,4,0,2,0,4,0,2,0,1,0,4,10,0,3,0,0,1,74,"-"
"2021R107","Port Adelaide",2021,"R1",2018705908,"Farrell, Kane",24,11,6,1,5,0,1,0,1,0,3,0,1,0,1,0,2,9,0,0,0,0,0,77,"-"
"2021R107","Port Adelaide",2021,"R1",2007719318,"Gray, Robbie",238,19,11,3,8,0,1,0,1,2,1,7,1,2,0,0,12,9,0,1,3,1,2,74,"-"
"2021R107","Port Adelaide",2021,"R1",2017722204,"Houston, Dan",78,26,18,3,8,0,1,0,1,6,6,0,5,1,1,1,9,17,0,0,4,0,1,76,"-"
"2021R107","Port Adelaide",2021,"R1",2011746753,"Jonas, Tom",159,9,5,2,4,0,0,0,4,1,1,0,1,0,0,0,6,2,1,0,6,0,0,93,"-"
"2021R107","Port Adelaide",2021,"R1",2019763449,"Ladhams, Peter",16,15,7,4,8,0,0,7,2,0,3,2,2,0,1,0,4,10,0,2,0,0,1,83,"-"
"2021R107","Port Adelaide",2021,"R1",2011765875,"Lycett, Scott",109,13,5,2,8,1,0,28,5,0,3,3,3,3,2,0,9,6,0,1,3,0,0,84,"-"
"2021R107","Port Adelaide",2021,"R1",2010777559,"Motlop, Steven",185,24,16,12,8,1,0,0,2,0,6,0,3,1,1,0,4,18,0,0,0,4,0,80,"-"
"2021R107","Port Adelaide",2021,"R1",2009824522,"Rockliff, Tom",207,11,3,0,8,0,1,0,0,0,1,2,0,1,0,0,5,7,0,0,1,0,0,36,"On"
"2021R107","Port Adelaide",2021,"R1",2013873126,"Wines, Ollie",159,30,15,5,15,0,0,0,2,0,8,5,8,2,3,2,13,15,0,0,0,0,0,76,"-"
"2021R204","Port Adelaide",2021,"R2",2016655002,"Aliir, Aliir",66,14,11,8,3,0,0,0,2,2,1,0,1,1,1,0,7,7,3,0,2,0,0,95,"-"
"2021R204","Port Adelaide",2021,"R2",2015653134,"Amon, Karl",80,20,16,7,4,1,1,0,1,1,6,0,1,1,0,0,0,20,0,0,1,0,1,79,"-"
"2021R204","Port Adelaide",2021,"R2",2021663355,"Bergman, Miles",2,15,12,7,3,0,0,0,1,5,0,0,5,1,2,0,5,11,0,0,3,0,0,71,"-"
"2021R204","Port Adelaide",2021,"R2",2007664906,"Boak, Travis",285,30,14,1,16,0,1,0,4,1,6,9,3,2,0,0,17,14,0,0,3,0,2,75,"-"
"2021R204","Port Adelaide",2021,"R2",2016669115,"Burton, Ryan",73,17,11,6,6,0,0,0,1,1,0,0,3,1,2,0,4,12,0,0,0,0,0,79,"-"
"2021R204","Port Adelaide",2021,"R2",2019663639,"Butters, Zak",38,36,12,3,24,1,0,0,6,1,3,6,4,2,2,1,14,22,0,1,5,2,1,79,"-"
"2021R204","Port Adelaide",2021,"R2",2016664470,"Byrne-Jones, Darcy",107,21,13,2,8,0,0,0,2,2,5,4,4,2,2,0,9,10,0,0,4,0,1,85,"-"
"2021R204","Port Adelaide",2021,"R2",2014672868,"Clurey, Tom",101,10,8,4,2,0,0,0,2,2,1,0,3,2,1,0,3,7,0,0,2,0,0,89,"-"
"2021R204","Port Adelaide",2021,"R2",2011685707,"Dixon, Charlie",155,13,8,5,5,4,2,0,2,0,0,0,6,0,1,0,7,5,2,5,5,0,0,94,"-"
"2021R204","Port Adelaide",2021,"R2",2019689522,"Drew, Willem",12,25,10,1,15,0,1,0,1,0,4,5,3,1,1,0,10,14,0,1,1,0,1,71,"-"
"2021R204","Port Adelaide",2021,"R2",2019688399,"Duursma, Xavier",37,24,12,8,12,0,0,0,4,1,4,0,6,1,0,0,2,22,0,0,1,0,0,83,"-"
"2021R204","Port Adelaide",2021,"R2",2018705908,"Farrell, Kane",25,9,3,3,6,0,0,0,3,0,2,0,3,0,2,0,1,9,0,0,1,0,0,83,"-"
"2021R204","Port Adelaide",2021,"R2",2020717789,"Georgiades, Mitch",8,13,9,8,4,4,0,0,2,0,0,0,2,0,0,0,4,8,1,4,0,0,0,75,"-"
"2021R204","Port Adelaide",2021,"R2",2007719318,"Gray, Robbie",239,16,3,6,13,0,0,0,0,0,2,2,3,1,1,0,8,9,0,1,0,0,1,84,"-"
"2021R204","Port Adelaide",2021,"R2",2009724069,"Hartlett, Hamish",184,22,13,4,9,0,1,0,3,3,3,0,4,2,2,0,6,18,0,0,4,0,1,80,"-"
"2021R204","Port Adelaide",2021,"R2",2017722204,"Houston, Dan",79,25,21,4,4,1,0,0,4,6,6,1,1,0,1,2,8,13,2,0,2,3,3,78,"-"
"2021R204","Port Adelaide",2021,"R2",2019763449,"Ladhams, Peter",17,11,8,3,3,2,0,10,2,0,1,1,2,2,1,0,7,5,1,1,5,0,0,90,"-"
"2021R204","Port Adelaide",2021,"R2",2010777559,"Motlop, Steven",186,21,11,6,10,2,0,0,2,1,1,1,2,1,0,0,6,19,0,3,1,3,0,80,"-"
"2021R204","Port Adelaide",2021,"R2",2009824522,"Rockliff, Tom",208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-"
"2021R204","Port Adelaide",2021,"R2",2013873126,"Wines, Ollie",160,38,17,0,21,0,0,0,5,0,6,5,6,0,0,3,17,20,0,0,0,0,3,71,"-"
"2021R306","Port Adelaide",2021,"R3",2016655002,"Aliir, Aliir",67,15,9,5,6,0,0,0,1,3,0,0,2,1,1,0,8,7,1,0,10,0,0,100,"-"
"2021R306","Port Adelaide",2021,"R3",2015653134,"Amon, Karl",81,23,15,8,8,0,1,0,5,3,3,2,3,0,1,0,7,18,0,0,4,0,0,84,"-"
"2021R306","Port Adelaide",2021,"R3",2021663355,"Bergman, Miles",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-"
"2021R306","Port Adelaide",2021,"R3",2007664906,"Boak, Travis",286,26,10,2,16,0,0,0,6,3,3,4,2,2,1,0,13,13,0,0,0,0,3,75,"-"
"2021R306","Port Adelaide",2021,"R3",2016669115,"Burton, Ryan",74,21,14,4,7,0,0,0,1,7,2,0,1,0,0,0,6,13,1,0,0,0,0,78,"-"
"2021R306","Port Adelaide",2021,"R3",2019663639,"Butters, Zak",39,16,5,4,11,0,0,0,3,2,1,4,1,0,1,0,7,8,0,0,0,0,0,76,"-"
"2021R306","Port Adelaide",2021,"R3",2016664470,"Byrne-Jones, Darcy",108,19,11,4,8,0,0,0,0,1,2,0,6,0,0,0,8,13,0,0,2,0,0,79,"-"
"2021R306","Port Adelaide",2021,"R3",2014672868,"Clurey, Tom",102,12,11,6,1,0,0,0,0,3,1,0,3,0,1,0,4,8,3,0,8,0,0,87,"-"
"2021R306","Port Adelaide",2021,"R3",2011685707,"Dixon, Charlie",156,10,6,4,4,0,0,0,1,0,4,0,4,2,1,0,7,4,2,0,2,0,0,100,"-"
"2021R306","Port Adelaide",2021,"R3",2019689522,"Drew, Willem",13,15,6,4,9,1,0,0,6,0,0,3,1,2,0,0,8,8,1,1,0,0,0,78,"-"
"2021R306","Port Adelaide",2021,"R3",2019688399,"Duursma, Xavier",38,21,13,6,8,0,0,0,2,2,2,1,2,1,0,0,8,14,0,0,0,0,0,82,"-"
"2021R306","Port Adelaide",2021,"R3",2014707339,"Fantasia, Orazio",83,11,8,3,3,2,0,0,3,0,4,0,1,0,0,0,1,9,0,3,1,1,0,80,"-"
"2021R306","Port Adelaide",2021,"R3",2020717789,"Georgiades, Mitch",9,9,6,2,3,2,1,0,0,0,1,0,4,2,3,0,6,2,2,0,2,0,0,82,"-"
"2021R306","Port Adelaide",2021,"R3",2007719318,"Gray, Robbie",240,18,11,4,7,3,0,0,4,0,1,2,2,1,0,0,7,11,1,2,0,1,2,84,"-"
"2021R306","Port Adelaide",2021,"R3",2009724069,"Hartlett, Hamish",185,19,8,4,11,0,0,0,2,3,2,1,2,0,1,0,3,15,0,0,3,0,1,82,"-"
